DGRP	sex	mean_frac	mean_ls	mean_ns_frac	mean_ns_ls	cohen.d_frac	p.value_frac	cohen.d_ls	p.value_ls	LSM_frac	LSM_frac_se	LSM_ls	LSM_ls_se	KL_frac	KL_ls	en_s_frac	en_ns_frac	en_s_ls	en_ns_ls
DGRP_304	M	0.264118649318463	1.10770651572235	0.283775299463032	0.142816861090691	0.151946403492289	0.67263750354387	-0.384096966493594	0.291645163113316	0.00598358956468097	0.0296914338267662	0.719395605765614	0.541290234151836	0.172085006769505	0.022104876432422	1.28204624005285	1.0775733728922	1.42444277850362	1.36244748519163
DGRP_304	F	0.188610078479967	0.488452942117703	0.318612143742255	-0.686807669905335	1.04948330858366	0.00950670527708223	-0.609925871586629	0.127306158201182	0.120168625675184	0.0324828814674101	0.719395605765614	0.541290234151836	0.48527826676105	1.64988435023397	0.959614793912049	1.26347949406503	1.52470739303014	1.10343290963819
DGRP_309	NA	0.24401455026455	-0.539270034556543	0.299359292328042	-0.48195820816273	0.591579841311202	0.0268741510403116	0.0381959791100265	0.879071532161152	0.0474000147607005	0.0221949347426899	-0.181848465380327	0.523065545797901	2.25404687522048	0.104546900161531	1.69262800730317	1.16828245017656	1.94032724071995	2.07552505503809
DGRP_309	M	0.253422619047619	-0.54489663278981	0.284482473544974	-0.157135479746542	0.450965224917564	0.227652424354051	0.253587330679574	0.478766784551258	0.0365239282960143	0.0300420817531527	-0.181848465380327	0.523065545797901	0.711294042444174	0.137173282210116	0.803314976140876	0.673011667009257	1.21231388026715	1.46147212930402
DGRP_309	F	0.234606481481482	-0.533643436323276	0.314236111111111	-0.806780936578917	0.696943763416986	0.0721877392811997	-0.184058700118596	0.606636210716787	0.0599648688268262	0.0320217749525675	-0.181848465380327	0.523065545797901	3.78140749976957	2.32566797183731	1.26541309651417	0.673011667009257	1.34212572274875	0.984086503082915
DGRP_362	NA	0.135775586012553	2.41040754509163	0.334113369658393	0.684261723520257	1.96584951459478	5.99826019843251e-08	-0.581182508328121	0.076651956943482	0.127634258803642	0.0228333535574094	1.33008884045357	0.624682517837446	6.61687542284271	0.23445133061746	1.4320124921731	1.6249783052378	1.82173839332084	2.05789753192241
DGRP_362	M	0.115430596473251	2.02680703876366	0.326915687105261	0.862443721838328	2.28482827967486	8.11797778897948e-06	-0.3807617772598	0.357965421099373	0.14645374953725	0.0305696895113555	1.33008884045357	0.624682517837446	8.26565642616723	0.217910949648067	0.562335144618808	1.01233083910317	1.11874333598575	1.37781950803903
DGRP_362	F	0.166293070321506	2.98580830458358	0.341311052211526	0.506079725202186	1.56684338704105	0.00632613871379453	-0.834381337769917	0.154112476650699	0.108934195486342	0.0333158088386459	1.33008884045357	0.624682517837446	5.19153311833175	1.41599515462325	0.974314752869349	1.01233083910317	1.49417513828931	1.23093162304792
DGRP_386	NA	0.269393217078576	-0.252920881327776	0.312256931376239	-0.216911544841606	0.351377730229862	0.178861351802897	0.0188248371684668	0.9402203568538	0.022964055607097	0.0222148971128878	-0.218507915611629	0.523433548689834	0.575115051615258	1.55909215505445	1.54862731441777	1.75187496858382	2.01675822790849	1.88030361883082
DGRP_386	M	0.275992138167524	-0.0378825577873859	0.293234851336093	-0.612868585188971	0.251031579373317	0.488080353122198	-0.304566650416514	0.395989510833909	0.0180395325424979	0.0296929064579377	-0.218507915611629	0.523433548689834	0.550314270107298	0.234826696760042	0.882310924515076	0.621086374555245	1.34212572274875	1.36868963762284
DGRP_386	F	0.262794295989629	-0.467959204868165	0.333996451422119	0.17904549550576	0.438291893469074	0.250361297853629	0.332723087436028	0.354705146304567	0.0260612468314829	0.0326159390752558	-0.218507915611629	0.523433548689834	0.3539597753739	0.167407638325045	1.21055784417747	1.47013192040884	1.32088834314932	1.42444277850362
DGRP_059	NA	0.189610245131808	1.13534277442346	0.328411299995864	-0.108840514328633	1.08273432928137	0.00011020548206399	-0.524454300283312	0.047173183121585	0.087626155388464	0.0223651888485163	0.951906407632402	0.536420829026483	1.49418155113777	0.708043688309365	1.520489401628	1.93059921439401	1.8132190031119	1.72557232388809
DGRP_059	M	0.222583447077801	0.788942234416239	0.313504570459528	0.0997550842208394	0.89836833999909	0.0203870774508066	-0.374427136183508	0.313972698306755	0.0788237708173573	0.0295699831384542	0.951906407632402	0.536420829026483	0.430545530307261	0.246968499512498	0.953271014705891	1.08325501051851	1.43221390436024	1.5437891850589
DGRP_059	F	0.154281814475387	1.48174331443068	0.3433180295322	-0.331342486114738	1.25818577021814	0.00233984228477693	-0.634316032792417	0.0948919024568218	0.0974775409606221	0.033093348764823	0.951906407632402	0.536420829026483	0.918655629249559	0.546426837047253	0.89820533970415	1.28687263039802	1.33786067783643	1.0775733728922
DGRP_390	NA	0.253477920895022	-0.289488805270948	0.263215976647325	-0.280385900980872	0.0919452982987071	0.730852375830148	0.00395971723310252	0.987916991782952	-0.00388052918554466	0.0225563037901232	-0.25295109825548	0.54069734782563	0.935188139596997	0.637631153656514	1.59525393697838	1.58376078701143	1.82570573334176	1.46449590446072
DGRP_390	M	0.25266218124429	-0.31344766346739	0.244829304759532	-0.951370931455021	-0.0828390184525333	0.828512244335092	-0.350660993366397	0.331972681089188	-0.0101035671057821	0.0305704562795578	-0.25295109825548	0.54069734782563	0.380875244208095	0.00171443641914452	0.500402423538188	0.991138896613094	1.19007630720819	1.22933621590766
DGRP_390	F	0.254351927663665	-0.263932689861409	0.281602648535118	0.438526631670002	0.229661283801066	0.548706828893434	0.26036387597072	0.497971862742812	0.00547075880607524	0.0325058318487515	-0.25295109825548	0.54069734782563	0.745972326189187	0.12586914379024	1.23965939205439	1.05472091690681	1.39539709232679	1.12753478981913
DGRP_405	NA	0.182805916243873	0.979170371376498	0.29546965918537	-0.744901718451024	0.804337701163868	0.00321609032304696	-0.670128594736754	0.0115787440556148	0.0792709105799596	0.0222517735245746	1.02397937910435	0.536511348480467	3.58888357812834	1.15083603419125	1.71345981740836	1.7683497721514	1.90372926187222	1.73487818420687
DGRP_405	M	0.197786783042394	0.146251376718691	0.28836242726517	-0.706152521306434	0.690721337493368	0.0633435268482011	-0.447634633876411	0.219777432786768	0.0765246805235863	0.0296182809992872	1.02397937910435	0.536511348480467	0.325203514054	0.295911009013302	1.07173009411245	1.18222300164511	1.18030455699462	1.40194545937873
DGRP_405	F	0.164367926338001	1.86761729901149	0.302576891105569	-0.781229090774077	0.902223725639687	0.0271974259981808	-0.869719695304857	0.0302634200792876	0.0819447145657503	0.0326556392891834	1.02397937910435	0.536511348480467	1.26280013531443	1.40342939919792	1.03176711135054	1.0775733728922	1.26809425866783	1.16269983349757
DGRP_437	NA	0.277735100978813	0.0057611216293752	0.295423945814232	-0.646904685049208	0.170308227801307	0.512136427306804	-0.33394104990197	0.187177913654788	0.0222665226805618	0.0222305857631887	0.30266706213866	0.523951978123185	1.51762425862299	0.154160946931117	1.59971029081076	1.46926931254325	2.01725832463826	2.202070185726
DGRP_437	M	0.27884555817123	0.252785399127799	0.268632552760914	-0.453094928203133	-0.166417033657517	0.644644786622563	-0.357327453725834	0.320442150986431	0.000691615393002373	0.0296954736012815	0.30266706213866	0.523951978123185	0.0734225819926578	0.0902638639714428	0.621086374555245	0.853236150555778	1.4740568252732	1.5437891850589
DGRP_437	F	0.276466007044622	-0.241263155869048	0.322215338867551	-0.840714441895283	0.337919642103291	0.373665648337916	-0.304061054643677	0.398979169326714	0.0450005198919007	0.032542311178676	0.30266706213866	0.523951978123185	0.879128436829454	0.246276404996865	1.17099712611621	1.21055784417747	1.25115598336363	1.34212572274875
DGRP_486	NA	0.142498052240948	0.735658432004918	0.284627055398368	-0.278808042984853	1.4422913281184	6.53428824886663e-07	-0.447283537402005	0.0833411125969798	0.109368200209158	0.0222391526638883	0.711520569154623	0.5317164683331	2.29996119328272	0.946957243507649	1.4518277077511	1.67689694930131	2.02453809545099	1.73850033807731
DGRP_486	M	0.112990527740189	1.20184727120808	0.269496042973716	0.275780515008058	2.04949904405396	8.16519777852749e-06	-0.356998037431098	0.326677958954223	0.111576809880919	0.0307155751156713	0.711520569154623	0.5317164683331	1.71763652397108	0.287735378947127	0.519579839130515	0.853236150555778	1.40194545937873	1.24401669579289
DGRP_486	F	0.168317136179112	0.298606395251951	0.29975806782302	-0.870369171510625	1.15424782213748	0.00323053030599193	-0.639115352945542	0.0832721795512503	0.106928678099999	0.0315626378497566	0.711520569154623	0.5317164683331	0.336740116331382	0.106267431431137	1.02392879963894	1.21055784417747	1.30509637194834	1.43221390436024
DGRP_584	NA	0.240803745011767	0.498598138436336	0.271740026376525	-0.631811481344564	0.399844127151546	0.132527246845033	-0.472210596552608	0.0698122526597234	0.0356158006383133	0.022408018739516	0.807004769036088	0.528203076660632	0.724447440707507	0.5080773693925	1.50659070984966	1.3082839973206	1.78913725521581	1.81890665915201
DGRP_584	M	0.261675144835382	1.53295757673769	0.253939993405869	-0.534060805687682	-0.124175336637499	0.744071321500073	-0.714446669845746	0.0636572079288915	0.00157841633543737	0.0305870325195554	0.807004769036088	0.528203076660632	1.34646223468996	0.376680602945853	0.955699891112534	0.392674467227552	1.00961375817404	1.2996509635499
DGRP_584	F	0.22132377184306	-0.471113834971181	0.289540059347181	-0.729562157001446	0.778206045052402	0.0426040053443848	-0.162997189951044	0.649108948220137	0.0697026328421349	0.0320980155687807	0.807004769036088	0.528203076660632	1.06131980930941	0.18193947877023	1.02003695840184	0.882310924515076	1.16018624397852	1.46147212930402
DGRP_026	NA	0.303786626212351	-0.168283220668783	0.283164442247487	-0.614634160863857	-0.147904065197294	0.574579999642731	-0.244514169381254	0.353236279187885	-0.00314408886028321	0.0224003275616342	0.271545053350061	0.541091795817704	0.363578546667252	0.516143385865894	2.0480825942304	1.90563862718656	1.71823371182505	2.0299396107678
DGRP_026	M	0.355629016312407	-0.273551515790262	0.285491843796342	-0.885545452683196	-0.591472982899031	0.10764493429304	-0.295194593215379	0.413093304049724	-0.0383834614192203	0.0296567207787808	0.271545053350061	0.541091795817704	0.69175598697945	0.0654265752174186	1.21231388026715	1.17105986999037	1.22810585146814	1.24544105376177
DGRP_026	F	0.239980607627667	-0.0387222420577326	0.280837040698632	-0.360654824783227	0.268003895848598	0.493049220949265	-0.205752854887258	0.593616060845567	0.0434060930970978	0.033216273962295	0.271545053350061	0.541091795817704	0.117235948327888	0.0813764446005554	1.33224492243853	1.33217904021012	1.30387552933639	1.48270950890345
DGRP_385	NA	0.289713862851505	0.200384605693544	0.308608781450419	-0.112074187265684	0.145674862222805	0.583117915868374	-0.135327558162136	0.604747217588214	-0.00397602807623171	0.022414882501228	-0.0972983092316983	0.541268659020053	2.76447609808546	0.265703967584605	1.90250344661721	1.34307227795034	1.76174794241955	1.88908324010697
DGRP_385	M	0.315975990790988	0.290000443875508	0.294269548593981	0.233558130507444	-0.163608738432914	0.65954172759296	-0.020956575654866	0.954234002564048	-0.000784229555011548	0.0296985873810681	-0.0972983092316983	0.541268659020053	2.16121226285073	0.234426298307289	1.36244748519163	0.830523691482846	1.136916591833	1.42444277850362
DGRP_385	F	0.261575868630629	0.104367636212867	0.324996476143491	-0.480748659557022	0.498985251983091	0.204345523423208	-0.312527222547285	0.411414452779441	-0.00474443383758106	0.0330631720069768	-0.0972983092316983	0.541268659020053	4.72698103750467	0.0396965817717696	1.37605528526042	0.693147180559945	1.37605528526042	1.48975031885059
DGRP_395	NA	0.190343335421056	1.76457393546915	0.329101899827288	-0.868535751922958	1.10834681423903	0.000177089138451662	-1.27157348044529	3.52626245411686e-05	0.0986333317491975	0.0226484151169931	2.03637521233979	0.542849354322838	2.39513961931863	0.839505736336373	1.76851516967603	1.74248578271872	1.83131335149713	2.06364957047885
DGRP_395	M	0.168061644745582	1.61206033396354	0.288065938810757	-0.707191564408964	1.23080861719488	0.00296579543806846	-1.09080323066863	0.00767537549908976	0.099467318596557	0.0302824759274631	2.03637521233979	0.542849354322838	0.451834750243487	0.0804798881933945	1.01233083910317	1.16269983349757	1.26541309651417	1.30509637194834
DGRP_395	F	0.212625026096529	1.94055116797562	0.376000140989038	-1.02987993943695	1.13382901961058	0.00883054029520365	-1.43296217693749	0.00255702384897113	0.103822304512219	0.0332000527598861	2.03637521233979	0.542849354322838	4.34155420551041	0.574339445788576	1.11896886688163	1.19526841708698	1.41274463686385	1.36868963762284
DGRP_517	NA	0.250740186294079	0.210701299973272	0.266375582168995	-0.828509899456745	0.175179725983272	0.500239873432458	-0.463104383833128	0.0756808004647921	0.0192546426132163	0.0222186895180514	0.989670531929046	0.5272952620641	0.223625786729524	1.17379739847682	1.5599539168708	1.43111191943298	1.68873768115676	2.05428767543867
DGRP_517	M	0.260814308882235	0.0613861421205909	0.265999251497006	-1.03585293577858	0.0626045155485405	0.860641691284685	-0.445693557526923	0.22288309044721	0.0169667947965937	0.0292554157553974	0.989670531929046	0.5272952620641	0.29802863525432	0.188856614183181	0.661563238157982	0.822265337328788	1.10343290963819	1.35359135213461
DGRP_517	F	0.239226903336185	0.369970801682798	0.266805674365555	-0.621166863134911	0.279700507299392	0.466419710342285	-0.480804089297631	0.198903362754425	0.0252212594658111	0.0330669029932171	0.989670531929046	0.5272952620641	0.214172352363097	0.676192246975954	1.07899220787758	0.89820533970415	1.26809425866783	1.51541251788873
DGRP_551	NA	0.301634719110447	-0.347793765482875	0.267504771388267	0.18335088914777	-0.3722668426939	0.155311448787887	0.242419388477478	0.340989238501873	-0.00226806443011886	0.0222304364888873	-0.61101881224855	0.527628543525898	0.590333303170425	0.885643102427191	1.56863470126418	1.38697470768627	1.7809865604024	1.97609979676083
DGRP_551	M	0.276889884656875	-0.446827121261136	0.264819828230022	0.278520150954634	-0.172503788295618	0.632116675204022	0.294390922304257	0.411763980946955	-0.0007763009500346	0.029653854793998	-0.61101881224855	0.527628543525898	0.163508254986141	0.263838707257639	0.673011667009257	0.900256051268537	0.974314752869349	1.33166028682243
DGRP_551	F	0.32637955356402	-0.242158185986063	0.270573277854831	0.0881816273409067	-0.507155902485433	0.178095032952806	0.169540354497085	0.641735859109911	-0.0054046704133705	0.0326181405465368	-0.61101881224855	0.527628543525898	1.16371028787535	0.279883176570035	1.17105986999037	0.830471712436292	1.08057384836485	1.56502656465832
DGRP_559	NA	0.326445599274107	-0.520939684690414	0.290303555225604	-0.896349531193018	-0.275805352127301	0.290206256487477	-0.236681039397555	0.347909332453395	0.000546941481456405	0.0222649904215971	0.141029115382782	0.524271959644649	0.942837105006783	0.483282932721633	1.57739552166295	1.57070815676954	2.04332214278258	1.77991130218214
DGRP_559	M	0.284079848222387	-0.229489762114393	0.268265899529819	-0.865506234285363	-0.201863218774276	0.578675150745532	-0.356374524694356	0.322507995412779	-0.00334281598138104	0.0297737482933477	0.141029115382782	0.524271959644649	0.609343952262641	0.269550322851996	0.803314976140876	0.864740096527637	1.32088834314932	1.22991860376421
DGRP_559	F	0.368811350325827	-0.812389607266434	0.315489447449358	-0.927192828100671	-0.320465956310498	0.391507464017835	-0.0827939852003996	0.816606309773953	0.00404523948333423	0.0325377027585984	0.141029115382782	0.524271959644649	3.66113136687621	0.282236664053338	1.26809425866783	0.598269588585257	1.30509637194834	1.24401669579289
DGRP_732	NA	0.245140911445287	-0.0522730781083156	0.299782483788886	-0.781880818363717	0.428797634381011	0.106310373978794	-0.465604904029471	0.0719215102331353	0.0342937348732884	0.0224113020865355	0.179254305623729	0.532707642562224	0.71216481165977	0.354134777543717	1.89911636021103	1.77683555579127	1.97483679240078	2.04011973130453
DGRP_732	M	0.219354838709677	-0.211346829508867	0.281720430107527	-0.791227008790656	0.530017675745087	0.157765078933797	-0.326063110422287	0.380304662824947	0.0346241642081903	0.0301532320486299	0.179254305623729	0.532707642562224	0.31924135041079	0.403658303657717	1.23514465153267	1.0625354080616	1.22933621590766	1.27464262571977
DGRP_732	F	0.272768846519154	0.0968585638297016	0.317844537470245	-0.773118764838461	0.328792478371489	0.3890652610414	-0.625496475592309	0.0870527722050767	0.0376500097494567	0.0325936251702969	0.179254305623729	0.532707642562224	0.205388764692983	0.24553778263542	1.19526841708698	1.21055784417747	1.33166028682243	1.56502656465832
DGRP_737	NA	0.251367536988316	-0.221294391362989	0.299465877809277	-0.682669911299507	0.491203066376887	0.0669229961238367	-0.28992876913273	0.275008789967934	0.00682130545974456	0.0223553593302755	0.193914751033469	0.53675202010126	1.3295987450334	0.240280698362736	1.74893242590352	1.29695739486757	1.88839932445746	2.05575358487836
DGRP_737	M	0.271988519307637	-0.592084894271479	0.27670097374584	-0.762533000314649	0.0565609179746822	0.879737410978138	-0.135350452276252	0.723718283383492	-0.0138055835856258	0.0300099921749851	0.193914751033469	0.53675202010126	0.0646939794024664	0.4552434402724	0.992281974852574	0.881532261188164	1.23264328449874	1.56502656465832
DGRP_737	F	0.232121286823616	0.124776744684935	0.325482911024634	-0.602806822284365	0.853740993209895	0.0286755336487334	-0.38971667661409	0.296270570018782	0.0253725929656389	0.0325850450605346	0.193914751033469	0.53675202010126	2.57553423905691	0.0994217307218744	1.0775733728922	0.682908104700472	1.36244748519163	1.51108617607361
DGRP_786	NA	0.214327997331999	0.117904601722441	0.287581290645323	-0.650975848364652	0.761076705515512	0.00518417438189763	-0.369374953974357	0.154576921483523	0.0534242181981942	0.0225588292205127	0.408514069183838	0.54113195475845	0.962079998755631	0.991949594669509	1.65387377868179	1.59278477055485	1.90279364778392	1.84059607062574
DGRP_786	M	0.244403451725863	0.0937176677099272	0.264305229537846	-0.210814266406396	0.258086599040504	0.482982292599388	-0.15199483817871	0.681252723287812	0.01131969965319	0.0306336386500519	0.408514069183838	0.54113195475845	1.68588616931906	0.0724584115007479	1.02392879963894	0.690185676018804	1.36868963762284	1.27001815191049
DGRP_786	F	0.179956049453298	0.143703998002456	0.307753876938469	-1.06179332485903	1.18492706666385	0.00372822276902452	-0.551778934338986	0.14546388424813	0.0891410745846216	0.0326151080753234	0.408514069183838	0.54113195475845	0.639926533819556	0.928335338024141	1.00424247305408	1.17105986999037	1.17105986999037	1.36244748519163
DGRP_787	NA	0.252865275142315	0.324470885480467	0.308454564621548	-0.191810289523047	0.583115273473061	0.028111679764018	-0.245033767739691	0.339444684799617	0.0367989574262146	0.022203045873495	0.39929833152337	0.52750473597256	2.60161025065945	0.512254950899576	1.56987653924765	1.38817629092162	1.75399010720062	2.16880764344905
DGRP_787	M	0.276786843769766	0.115284847328844	0.291540164452878	-0.539467050013368	0.202038172214883	0.572028807691543	-0.447888862534193	0.215940869719202	0.00931768446039381	0.0292090976231748	0.39929833152337	0.52750473597256	0.976301316285668	0.183530078908514	1.0337005498525	0.661563238157982	1.42263002620755	1.5808185358593
DGRP_787	F	0.225526339568085	0.547602659508865	0.327785307671456	0.155846470967274	0.897251325341913	0.0266941968166298	-0.148666046390272	0.688931500682564	0.0677144544138723	0.0330922388036373	0.39929833152337	0.52750473597256	4.26256149529119	0.252378244759546	1.23965939205439	0.89820533970415	1.16999299696686	1.4201164366885
DGRP_790	NA	0.238583646015852	0.852072006782768	0.247812381792964	-1.01588568536082	0.0798830868219678	0.762501996762119	-0.894013128685097	0.00151617413225484	-0.0126381875098887	0.0222853635361824	1.21135597769585	0.547024357522069	1.83300305560175	0.211707089922727	1.86403042052855	1.43849104879206	1.79718398805884	2.00841805248967
DGRP_790	M	0.291514310931787	0.67224813198927	0.247165132602026	-1.09239425883664	-0.431246121494448	0.251164332496289	-1.03898055605753	0.00881912133198375	-0.0369294577027256	0.0301334655190671	1.21135597769585	0.547024357522069	1.8517295910967	0.134367172183846	1.17105986999037	0.579915171418101	1.36051388274249	1.08057384836485
DGRP_790	F	0.181872219320208	1.04474044406152	0.248459630983903	-0.939377111885004	0.563085323113055	0.147571725911247	-0.798059845450259	0.0512721449177606	0.0109268559654004	0.0321582497373385	1.21135597769585	0.547024357522069	0.895954584780366	0.194728826523849	1.10326349884835	0.927617334327182	1.25404190173345	1.45948187386908
DGRP_802	NA	0.251777470440423	1.36122017898612	0.29804169832025	-0.396320635929375	0.301116330372774	0.283198449247873	-0.629725310134176	0.0307751495913476	0.0192280572829352	0.0222182222900876	1.43013001911459	0.553114052947491	3.10447258632209	0.717167773164762	1.9616662966266	1.70276093873398	1.81477841163549	1.83683224192754
DGRP_802	M	0.249025069637883	1.59400594995125	0.269989237781717	-0.602537786843029	0.130410190389493	0.723519574523285	-0.707729636836507	0.0679907191192984	0.0204033171015553	0.0291857609790265	1.43013001911459	0.553114052947491	1.7155714810062	0.0366041117051365	1.36244748519163	0.98689944883853	1.28687263039802	1.19007630720819
DGRP_802	F	0.255530744262069	1.04378503676093	0.33010165322143	-0.190103485015721	0.50675621377477	0.26120315209518	-0.497823004456458	0.263571806102664	0.0144244820326637	0.0331615408282282	1.43013001911459	0.553114052947491	3.58334240835174	0.571155770415988	1.3421131789144	1.00424247305408	1.2406842919534	1.39173976951833
DGRP_153	NA	0.26043261951114	-0.906348174240524	0.344066772583857	-0.124457191053866	0.65110754092567	0.0150416560296378	0.430778704257969	0.0986672901664713	0.0662376155407746	0.0223708672511872	-0.895919235902114	0.531771378913199	2.29482605905542	0.303212195279014	1.96548242397831	1.59525393697838	1.91733296963122	1.96778980627971
DGRP_153	M	0.318997404282933	-0.701486767841959	0.3561509224066	-0.918103758038435	0.29661996423138	0.407018461727053	-0.129576397613889	0.723921168112986	0.0454287819378268	0.0301108845813173	-0.895919235902114	0.531771378913199	2.25792975211018	0.82172108333444	1.46147212930402	0.75893677276206	1.51108617607361	0.953271014705891
DGRP_153	F	0.193501436914805	-1.11120958063909	0.332788232749297	0.669189375930703	1.1746900081788	0.0038198158658164	0.976602121928469	0.0114532779858981	0.089064026782092	0.0325772538652757	-0.895919235902114	0.531771378913199	0.812618495899633	0.421690051444925	1.00424247305408	1.136916591833	0.918045918065631	1.37929225447268
DGRP_313	NA	0.218030437165381	-0.115604735598351	0.285055436111462	-0.540979294090161	0.70410415617163	0.00903760727484383	-0.236537473910512	0.347863694490626	0.0725785950377965	0.0222390842873714	0.101628664697732	0.524080271144487	1.65971896005847	1.09215388909135	1.76029735322434	1.37838885224745	1.95219914952407	1.93584764503143
